nprocs,degree,dofs_per_core,mesh_gen_time_s,run0,run1,run2,run3
1,3,10000.0,0.459054065,1.230410547,0.090572518,0.09003858,0.090265779
2,3,10004.5,0.313774188,0.966838835,0.097331072,0.097012701,0.099533419
4,3,10393.75,0.27219553,0.965820232,0.090917927,0.092788962,0.092502619
8,3,10492.375,0.349790398,0.898456437,0.094348717,0.096343157,0.09554886
16,3,10831.1875,0.518581032,0.933183656,0.114360953,0.115627669,0.113650389
32,3,10915.515625,2.054978082,1.204341314,0.151457649,0.155532845,0.147104807
64,3,10983.390625,2.157984696,1.684459853,0.190176505,0.182777984,0.179268623
128,3,11002.89453125,20.874023864,4.148744692,0.234758609,0.210765366,0.217446497
256,3,11112.1796875,28.057919972,14.280991667,0.291803675,0.299432304,0.336520483
