nprocs,degree,dofs_per_core,mesh_gen_time_s,run0,run1,run2,run3
1,1,100808.5,12.667629684,1.766753265,0.719985094,0.717157053,0.727421978
2,1,101488.25,16.698892381,1.750105325,0.782488352,0.802655566,0.804231289
4,1,101791.75,19.953660752,1.845414359,0.907254653,0.903163769,0.913206883
8,1,102122.0,26.236065911,1.897936123,0.960053708,0.955314319,0.947443264
16,1,102268.25,38.305729826,2.06648337,0.945252668,0.952165694,0.953912788
32,1,102525.375,69.752258681,2.683905489,1.186591808,1.167520591,1.179733769
64,1,102671.234375,153.303929549,4.05104215,1.466592488,1.432634842,1.477614944
128,1,102724.13671875,307.856398992,6.439365793,1.662325267,1.749917605,1.631606466
256,1,102793.5703125,631.144821475,13.864858153,1.877719714,1.785639135,1.796477741
