nprocs,degree,dofs_per_core,mesh_gen_time_s,run0,run1,run2,run3
1,1,100808.5,13.361690057,2.902551229,0.029906894,0.02933727,0.029360526
2,1,101488.25,16.837997412,1.796923665,0.049542971,0.052978388,0.052677937
4,1,101791.75,19.744512018,1.805061507,0.123014205,0.123671401,0.123603402
8,1,102122.0,26.053198207,1.929806644,0.132272464,0.133299812,0.133574934
16,1,102268.25,38.147046291,2.110463087,0.129905759,0.130889277,0.130681947
32,1,102525.375,73.985876922,2.934225387,0.166265178,0.171085555,0.174056204
64,1,102671.234375,149.929988324,3.772230114,0.225936308,0.233396871,0.231426102
128,1,102724.13671875,329.119944051,6.149121148,0.288711066,0.29819406,0.295127353
256,1,102793.5703125,632.033278359,10.519467752,0.337843496,0.348213,0.372846031
