nprocs,degree,dofs_per_core,mesh_gen_time_s,run0,run1,run2,run3
1,1,100808.5,12.677524455,2.985039757,0.675014362,0.686357015,0.684058709
2,1,101488.25,16.734982637,2.542966788,0.717567533,0.725308848,0.722793383
4,1,101791.75,19.703513756,1.859326822,0.760095278,0.743599614,0.741805218
8,1,102122.0,26.314668703,2.265037074,0.802626255,0.818693338,0.813737836
16,1,102268.25,38.115164767,2.001676281,0.779419992,0.800572152,0.820148337
32,1,102525.375,73.717509761,2.901138614,0.983667719,1.015610891,1.049772496
64,1,102671.234375,151.694211795,4.837409774,1.208085298,1.352080746,1.187427918
128,1,102724.13671875,307.168910913,6.381512318,1.350792554,1.322854698,1.320146199
256,1,102793.5703125,623.995320834,12.511850141,1.433684537,1.552963706,1.383082167
