nprocs,degree,dofs_per_core,mesh_gen_time_s,run0,run1,run2,run3
1,3,11389109.5,403.753091263,171.365812352,167.218219247,167.213242998,167.946075712
2,3,5792592.25,248.944480416,90.616453371,85.594972648,86.026145753,85.550232685
4,3,2946654.625,141.446177244,51.636822199,48.91382136,48.818963434,49.203679219
8,3,1501063.9375,91.281786626,28.76540312,26.168046326,26.485593381,26.33343029
16,3,772046.1875,67.251202839,16.150920215,14.42035073,13.901305878,13.84743213
32,3,398384.171875,64.941396149,10.056320598,8.853962072,9.01813574,9.001100646
64,3,206241.578125,67.255099839,7.172615955,5.680586667,5.58879925,5.572441143
128,3,108180.0625,69.873673283,5.125229142,3.083844207,3.102648598,3.052721083
256,3,57236.89453125,80.013226598,3.958678689,2.097474281,2.090619814,2.141776619
