nprocs,degree,dofs_per_core,mesh_gen_time_s,run0,run1,run2,run3
1,1,970299.0,907.505035486,16.604399999,0.044901265,0.042611421,0.04216634
2,1,1008141.25,1179.500179571,18.902550325,0.057544374,0.056384431,0.055896152
4,1,1028894.25,1379.237172868,20.243863309,0.066399415,0.064881076,0.065266984
8,1,1036508.75,1824.789641644,21.819036055,0.080801162,0.077682471,0.07771855
16,1,1050759.71875,2745.5546876,24.537163497,0.101198101,0.100174277,0.099554569
