nprocs,degree,dofs_per_core,mesh_gen_time_s,run0,run1,run2,run3
1,3,912673.0,31.71676129,12.566454113,0.973315504,0.977137666,0.965960811
2,3,983090.25,40.77632322,15.079163316,2.494973328,2.484803727,2.494017599
4,3,1013282.5,47.987384161,16.236280261,2.818749661,2.82101749,2.817482639
8,3,1046494.6875,63.967494887,16.166625589,1.531338734,1.533194705,1.530208684
16,3,1049834.09375,91.551464957,18.774785725,3.292037209,3.274238837,3.270759905
32,3,1086278.59375,170.712534405,23.680818322,5.010286342,5.001899057,5.468224656
64,3,1077587.5703125,322.33244013,24.54259839,4.935146003,4.915360907,4.898433188
