nprocs,degree,dofs_per_core,mesh_gen_time_s,run0,run1,run2,run3
1,3,6859.0,0.380472667,1.092888201,0.078157354,0.077148391,0.07723365
2,3,8808.0,0.387523252,0.909247099,0.100983684,0.10970556,0.102547389
4,3,11792.25,0.604240644,1.038946099,0.150939185,0.152459976,0.154104592
8,3,12800.625,0.814151568,0.989734912,0.170134057,0.168117246,0.168563313
16,3,11796.53125,1.052249748,1.041500247,0.1623005,0.163870112,0.165399096
32,3,12932.140625,2.14414558,1.301959412,0.219761838,0.22190456,0.239517931
64,3,13538.953125,4.532273605,1.700026889,0.278823443,0.286686553,0.286106632
128,3,13512.92578125,19.190986457,2.243316192,0.365144651,0.341865962,0.347542717
256,3,14437.482421875,17.287158898,2.96397006,0.444547059,0.588561421,0.741360525
