nprocs,degree,dofs_per_core,mesh_gen_time_s,run0,run1,run2,run3
1,3,97336.0,3.838783419,2.856264043,0.844231445,0.850780796,0.836106346
2,3,103785.5,4.226276562,2.171619303,0.959466754,0.960808843,0.951177655
4,3,106951.75,5.66441839,2.30656541,0.981534798,0.982457057,0.976492694
8,3,105546.8125,6.272101693,2.289581603,1.021006695,1.038316634,1.035110796
16,3,110200.34375,8.937708841,2.307355215,1.10921194,1.121813549,1.13055179
32,3,112109.640625,15.966767319,2.79992109,1.354638121,1.359662344,1.348178956
64,3,116192.6328125,29.956125304,3.548767377,1.436778954,1.45778978,1.456769285
128,3,117926.00390625,66.66756647,4.813388662,1.847805634,1.874086408,1.842392408
256,3,118469.05078125,189.497245078,5.377535573,2.254505638,2.118381267,2.15443672
