nprocs,degree,dofs_per_core,mesh_gen_time_s,run0,run1,run2,run3
1,1,97336.0,86.71124064,4.34512721,1.063317325,1.060064508,1.069312987
2,1,102066.0,108.956589381,3.599964755,1.145138063,1.129536027,1.129190296
4,1,104330.25,127.108989455,3.693526772,1.18149053,1.184136782,1.17063772
8,1,105958.5,166.643808341,3.882470896,1.340149266,1.355633281,1.352996085
16,1,109523.625,253.743622816,3.44758278,1.446436149,1.439949536,1.450747696
32,1,112219.5,464.93275474,4.114566556,1.910669279,1.892296459,1.878405717
64,1,112678.7109375,1019.550702789,6.03243874,2.193581293,2.317999078,2.274843267
128,1,114176.15234375,2317.451030485,6.32972794,2.377455542,2.459974729,2.414161158
