nprocs,degree,dofs_per_core,mesh_gen_time_s,run0,run1,run2,run3
1,3,912673.0,30.885356072,9.216390073,0.066270942,0.067024377,0.06702141
2,3,983090.25,40.532018334,10.787335053,0.079980979,0.07761562,0.078052117
4,3,1013282.5,48.013846716,11.447705214,0.088202611,0.087311507,0.086767257
8,3,1046494.6875,64.213077177,12.303014564,0.095523096,0.094379747,0.093990521
16,3,1049834.09375,95.924701147,13.391069447,0.113849653,0.112648105,0.124276241
32,3,1086278.59375,173.680856486,15.984081066,0.1598845,0.160805039,0.160840873
64,3,1077587.5703125,368.154889632,19.074278904,0.194135181,0.186587395,0.191027277
128,3,1091904.71875,790.253736428,21.36077584,0.203523898,0.211781953,0.217577179
256,3,1111918.87109375,2160.176697881,22.896082494,0.212788609,0.234837962,0.23023407
