nprocs,degree,dofs_per_core,mesh_gen_time_s,run0,run1,run2,run3
1,3,912673.0,31.33733955,9.079112244,7.342845576,7.397455339,7.323230722
2,3,983090.25,40.785773526,10.855976455,9.321980615,9.334551998,9.391732673
4,3,1013282.5,48.066698135,11.2307977,10.075512097,9.973678115,10.007150077
8,3,1046494.6875,63.370555821,12.278030312,10.866323748,10.8115487,10.863476863
16,3,1049834.09375,92.284879224,13.389296216,11.720245594,11.812667033,11.40972749
32,3,1086278.59375,183.222457397,16.532788696,14.471055751,14.579080755,14.668364346
64,3,1077587.5703125,361.813765168,20.728980991,16.965342536,16.804988563,16.896456957
128,3,1091904.71875,765.679212466,22.168418041,19.652180507,19.178335624,19.124500488
256,3,1111918.87109375,2116.6906302,23.466266875,19.408732051,19.358531919,19.310575017
